id,label,message
3561,0,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight"
3562,0,I'm reaching home in 5 min.
3563,0,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
3564,0,I'll be at mu in like  &lt;#&gt;  seconds
3565,0,Reason is if the team budget is available at last they buy the unsold players for at base rate..
3566,1,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
3567,0,Nationwide auto centre (or something like that) on Newport road. I liked them there
3568,0,Oh:)as usual vijay film or its different?
3569,0,Love it! I want to flood that pretty pussy with cum...
3570,0,"I noe la... U wana pei bf oso rite... K lor, other days den..."
3571,0,Stupid.its not possible
3572,0,"Almost there, see u in a sec"
3573,1,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"""
3574,1,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
3575,0,Eh den sat u book e kb liao huh...
3576,0,I come n pick ? up... Come out immediately aft ur lesson...
3577,0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
3578,0,"Haha get used to driving to usf man, I know a lot of stoners"
3579,1,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
3580,0,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!"
3581,0,Shall i send that exe to your mail id.
3582,0,Pls come quick cant bare this.
3583,0,So wats ur opinion abt him and how abt is character?
3584,0,Your bill at 3 is å£33.65 so thats not bad!
3585,0,I'm really not up to it still tonight babe
3586,0,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
3587,0,You all ready for * big day tomorrow?
3588,0,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)"
3589,0,Where are you lover ? I need you ...
3590,0,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... "
3591,0,I will take care of financial problem.i will help:)
3592,0,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.
3593,0,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
3594,0,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
3595,0,Ok. C u then.
3596,0,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
3597,1,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
3598,0,Pls confirm the time to collect the cheque.
3599,0,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)"
3600,0,"Goodmorning, today i am late for 2hrs. Because of back pain."
3601,0,I want snow. It's just freezing and windy.
3602,0,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...
3603,0,But am going to college pa. What to do. are else ill come there it self. Pa.
3604,0,Babe ? I lost you ... Will you try rebooting ?
3605,0,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
3606,0,LMAO where's your fish memory when I need it?
3607,1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
3608,1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
3609,1,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04
3610,0,I'm job profile seems like bpo..
3611,0,"Customer place, i wil cal u sir."
3612,0,And do you have any one that can teach me how to ship cars.
3613,0,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but"
3614,0,Its a part of checking IQ
3615,0,Remind me how to get there and I shall do so
3616,0,I dled 3d its very imp
3617,0,Are you free now?can i call now?
3618,1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
3619,0,Sent me ur email id soon
3620,0,My uncles in Atlanta. Wish you guys a great semester.
3621,0,Yes :)it completely in out of form:)clark also utter waste.
3622,0,Give me a sec to think think about it
3623,0,Hi Princess! Thank you for the pics. You are very pretty. How are you?
3624,0,"Me not waking up until 4 in the afternoon, sup"
3625,0,"Erm Û_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
3626,0,Not a drop in the tank
3627,0,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
3628,0,Din i tell u jus now 420
3629,0,I havent lei.. Next mon can?
3630,0,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol
3631,0,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(
3632,0,"Aight, sounds good. When do you want me to come down?"
3633,0,"It,,s a taxt massage....tie-pos argh ok! Lool!"
3634,0,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
3635,0,If india win or level series means this is record:)
3636,0,PS U no ur a grown up now right?
3637,0,I dont want to hear philosophy. Just say what happen
3638,0,Gam gone after outstanding innings.
3639,0,What year. And how many miles.
3640,0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago"
3641,0,Convey my regards to him
3642,0,"As usual..iam fine, happy &amp; doing well..:)"
3643,0,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
3644,0,"Sorry,in meeting I'll call later"
3645,0,Dunno he jus say go lido. Same time 930.
3646,0,ok....take care.umma to you too...
3647,1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
3648,0,"It'll be tough, but I'll do what I have to"
3649,0,That's cause your old. I live to be high.
3650,0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
3651,0,It shall be fine. I have avalarr now. Will hollalater
3652,0,Great comedy..cant stop laughing da:)
3653,0,I am great! How are you?
3654,0,Can ? all decide faster cos my sis going home liao..
3655,0,At home also.
3656,0,K:)all the best:)congrats...
3657,0,"This is one of the days you have a billion classes, right?"
3658,0,Dear got train and seat mine lower seat
3659,0,Happy birthday... May u find ur prince charming soon n dun work too hard...
3660,0,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
3661,1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. å£1.50 SP:Tyrone
3662,0,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?"
3663,0,jay says he'll put in  &lt;#&gt;
3664,0,K.i did't see you.:)k:)where are you now?
3665,0,Tell dear what happen to you. Why you talking to me like an alian
3666,1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117
3667,0,Is there any movie theatre i can go to and watch unlimited movies and just pay once?
3668,1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
3669,0,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. "
3670,0,Home so we can always chat
3671,0,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? 
3672,1,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)"
3673,0,Need a coffee run tomo?Can't believe it's that time of week already
3674,1,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
3675,0,What r u cooking me for dinner?
3676,0,Haha... Really oh no... How? Then will they deduct your lesson tmr?
3677,0,"Awesome, lemme know whenever you're around"
3678,0,Can ? call me at 10:10 to make sure dat i've woken up...
3679,0,"Damn, poor zac doesn't stand a chance"
3680,0,"Ya ok, then had dinner?"
3681,0,Spoons it is then okay?
3682,0,I'll let you know when it kicks in
3683,0,No prob. I will send to your email.
3684,1,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
3685,0,I dunno until when... Lets go learn pilates...
3686,0,No problem. Talk to you later
3687,1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
3688,0,Sounds like something that someone testing me would sayy
3689,0,U still painting ur wall?
3690,0,Why tired what special there you had
3691,0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office.."
3692,1,"Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Subs 16"
3693,0,"IåÕm cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x."
3694,0,Remember to ask alex about his pizza
3695,0,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
3696,0,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston."
3697,1,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 å£3 "
3698,1,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
3699,1,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at å£350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
3700,0,In that case I guess I'll see you at campus lodge
3701,0,ÌÏ comin to fetch us oredi...
3702,1,88066 FROM 88066 LOST 3POUND HELP
3703,0,"Nah I don't think he goes to usf, he lives around here though"
3704,0,"Aight, we'll head out in a few"
3705,0,Geeeee ... I love you so much I can barely stand it
3706,0,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK åÔMORROW. C U THIS WK? WHO WAS THE MSG 4? åÐ RANDOM!
3707,0,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
3708,0,Oh my God. I'm almost home
3709,0,Prepare to be pounded every night...
3710,0,Lol ok your forgiven :)
3711,0,Yavnt tried yet and never played original either
3712,0,K...k...yesterday i was in cbe .
3713,0,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
3714,0,He also knows about lunch menu only da. . I know
3715,0,Yes baby! We can study all the positions of the kama sutra ;)
3716,0,"Haha awesome, be there in a minute"
3717,0,Okie but i scared u say i fat... Then u dun wan me already...
3718,0,Carlos'll be here in a minute if you still need to buy
3719,0,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8
3720,0,I canåÕt wait for cornwall. Hope tonight isnåÕt too bad as well but itåÕs rock night shite. Anyway iåÕm going for a kip now have a good night. Speak to you soon.
3721,0,Did u got that persons story
3722,0,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?
